2.00,693,0.32,2.16,32968.67,58.49,712,0.42,2.11,24842.39,42.10,711,0.51,2.11,24549.27,41.62,752,0.41,2.14,35849.67,59.74,748,0.89,2.29,42571.68,70.82,771,330.04,2.25,40608.00,64.77,762,0.43,2.23,40277.21,65.77
4.00,712,0.98,2.24,30659.49,53.28,725,0.56,2.03,23016.92,36.36,728,0.67,2.03,23014.17,36.26,778,0.74,2.17,31744.59,50.11,802,1.22,2.45,41101.52,65.11,865,366.96,2.34,37161.72,52.36,820,0.97,2.47,35933.49,55.26
4.00,702,0.80,2.25,29479.98,50.47,726,0.53,2.10,22136.66,34.91,738,0.69,2.10,22196.16,34.87,753,0.72,2.15,30183.14,48.85,790,1.01,2.46,39849.15,68.59,818,303.03,2.42,37232.78,58.33,795,0.64,2.48,35070.04,55.42
4.00,747,1.16,2.38,32013.32,53.65,749,0.75,2.33,22363.71,33.83,755,0.67,2.33,22311.60,33.55,731,0.74,2.45,29021.03,47.67,809,1.23,2.58,39879.06,63.15,820,421.82,2.56,37159.75,55.85,792,0.93,2.66,37450.01,61.38
4.00,715,1.24,2.07,29112.08,51.24,713,0.59,2.03,23263.74,37.30,712,0.63,2.01,23816.85,39.68,759,1.54,2.07,32205.35,51.62,783,1.20,2.26,39117.13,64.09,821,312.32,2.15,36387.92,51.50,799,1.29,2.25,36189.61,55.85
4.00,755,1.58,2.28,30623.53,50.35,741,0.67,2.19,20973.64,33.23,737,0.80,2.18,20916.59,32.67,777,1.22,2.27,29269.96,49.22,790,1.26,2.58,36505.73,57.96,851,365.57,2.40,35799.60,50.75,816,0.83,2.53,33861.68,51.31
8.00,581,8.06,1.72,21217.74,38.48,543,5.96,1.62,17556.30,34.61,537,6.52,1.58,17568.27,37.39,559,11.90,1.64,19063.13,36.92,601,2.49,1.76,24611.06,44.70,616,193.17,1.81,22900.64,41.14,590,4.08,1.82,22244.88,39.39
8.00,628,3.81,2.10,25973.94,47.04,582,3.73,2.03,18547.15,35.47,587,7.98,1.98,17744.19,33.23,613,10.10,1.97,23508.66,43.70,665,4.14,2.11,27098.72,47.51,728,213.82,2.08,26599.52,39.37,664,4.93,2.16,25634.65,43.67
8.00,609,6.56,1.87,21726.43,38.25,615,4.04,1.72,18631.98,30.62,613,4.23,1.72,18404.50,30.00,583,6.28,1.76,21608.01,43.15,604,12.82,1.91,24607.02,47.58,643,206.45,1.87,24026.76,40.39,611,13.57,2.04,22643.77,42.65
8.00,605,6.05,1.90,22656.29,40.91,585,3.65,1.81,17466.18,34.04,591,4.09,1.74,17699.96,33.88,596,3.05,1.81,20833.08,41.95,619,3.09,2.21,24982.39,47.57,664,207.90,1.98,24402.78,41.76,645,3.25,2.21,22398.59,37.52
